label,label_name,generator,split
1,fake,6,fit
0,real,0,fit
1,fake,7,fit
1,fake,8,fit
1,fake,3,fit
1,fake,1,fit
0,real,0,fit
1,fake,6,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
1,fake,7,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
1,fake,2,fit
0,real,0,fit
1,fake,3,fit
1,fake,3,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
1,fake,8,fit
1,fake,8,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
1,fake,7,fit
1,fake,4,fit
1,fake,4,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
1,fake,2,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
1,fake,2,fit
1,fake,3,fit
1,fake,7,fit
1,fake,7,fit
1,fake,1,fit
0,real,0,fit
1,fake,8,fit
1,fake,2,fit
1,fake,7,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
1,fake,3,fit
0,real,0,fit
1,fake,6,fit
1,fake,4,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
1,fake,6,fit
1,fake,8,fit
1,fake,3,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
1,fake,6,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
1,fake,4,fit
1,fake,3,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
1,fake,6,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
1,fake,8,fit
1,fake,3,fit
0,real,0,fit
1,fake,6,fit
1,fake,3,fit
1,fake,3,fit
1,fake,3,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
1,fake,1,fit
0,real,0,fit
1,fake,7,fit
1,fake,4,fit
1,fake,1,fit
1,fake,3,fit
1,fake,3,fit
1,fake,6,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
1,fake,4,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,2,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
1,fake,6,fit
1,fake,1,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
1,fake,8,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
1,fake,6,fit
1,fake,6,fit
1,fake,6,fit
1,fake,1,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
1,fake,6,fit
1,fake,3,fit
1,fake,3,fit
0,real,0,fit
1,fake,7,fit
1,fake,4,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,4,fit
1,fake,8,fit
0,real,0,fit
1,fake,3,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
1,fake,1,fit
1,fake,1,fit
1,fake,2,fit
1,fake,6,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
1,fake,7,fit
1,fake,4,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
1,fake,1,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
1,fake,8,fit
0,real,0,fit
1,fake,2,fit
1,fake,2,fit
1,fake,7,fit
1,fake,4,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
1,fake,2,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
1,fake,1,fit
1,fake,6,fit
1,fake,7,fit
1,fake,6,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
1,fake,8,fit
0,real,0,fit
1,fake,4,fit
1,fake,6,fit
0,real,0,fit
1,fake,2,fit
1,fake,1,fit
1,fake,7,fit
0,real,0,fit
1,fake,7,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
1,fake,2,fit
1,fake,1,fit
1,fake,2,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
1,fake,7,fit
1,fake,1,fit
0,real,0,fit
1,fake,3,fit
1,fake,7,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
1,fake,1,fit
1,fake,2,fit
1,fake,3,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
1,fake,8,fit
0,real,0,fit
1,fake,7,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
1,fake,7,fit
1,fake,3,fit
1,fake,6,fit
1,fake,7,fit
1,fake,8,fit
1,fake,1,fit
0,real,0,fit
1,fake,4,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
1,fake,4,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
1,fake,7,fit
1,fake,8,fit
1,fake,8,fit
1,fake,2,fit
1,fake,8,fit
1,fake,6,fit
1,fake,7,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
1,fake,4,fit
1,fake,4,fit
1,fake,7,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
1,fake,4,fit
1,fake,4,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
1,fake,3,fit
1,fake,3,fit
1,fake,3,fit
1,fake,4,fit
1,fake,4,fit
1,fake,3,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
1,fake,8,fit
1,fake,3,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
1,fake,4,fit
1,fake,8,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,3,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
1,fake,2,fit
1,fake,8,fit
1,fake,7,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,4,fit
1,fake,2,fit
1,fake,3,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
1,fake,6,fit
1,fake,7,fit
1,fake,6,fit
0,real,0,fit
1,fake,2,fit
1,fake,8,fit
1,fake,7,fit
0,real,0,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
1,fake,1,fit
1,fake,3,fit
1,fake,2,fit
1,fake,4,fit
1,fake,6,fit
1,fake,4,fit
1,fake,4,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
1,fake,4,fit
1,fake,3,fit
1,fake,6,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
1,fake,4,fit
1,fake,7,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
1,fake,4,fit
1,fake,7,fit
1,fake,2,fit
0,real,0,fit
1,fake,2,fit
1,fake,2,fit
1,fake,7,fit
0,real,0,fit
1,fake,8,fit
1,fake,7,fit
0,real,0,fit
1,fake,4,fit
0,real,0,fit
1,fake,3,fit
1,fake,3,fit
1,fake,2,fit
1,fake,3,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
1,fake,7,fit
1,fake,1,fit
0,real,0,fit
1,fake,2,fit
0,real,0,fit
1,fake,6,fit
1,fake,6,fit
0,real,0,fit
1,fake,2,fit
1,fake,6,fit
1,fake,4,fit
0,real,0,fit
1,fake,1,fit
1,fake,4,fit
1,fake,1,fit
0,real,0,fit
1,fake,8,fit
0,real,0,fit
1,fake,7,fit
1,fake,6,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,4,fit
1,fake,4,fit
1,fake,2,fit
1,fake,7,fit
1,fake,4,fit
1,fake,6,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,8,fit
1,fake,4,fit
1,fake,2,fit
1,fake,4,fit
1,fake,3,fit
1,fake,6,fit
0,real,0,fit
1,fake,4,fit
1,fake,3,fit
1,fake,8,fit
0,real,0,fit
0,real,0,fit
1,fake,1,fit
1,fake,4,fit
0,real,0,fit
0,real,0,fit
1,fake,6,fit
1,fake,1,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
1,fake,2,fit
1,fake,7,fit
0,real,0,fit
1,fake,7,fit
0,real,0,fit
0,real,0,fit
0,real,0,fit
0,real,0,validation
1,fake,2,validation
1,fake,2,validation
1,fake,7,validation
1,fake,7,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
1,fake,8,validation
0,real,0,validation
1,fake,6,validation
0,real,0,validation
1,fake,2,validation
1,fake,4,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,2,validation
1,fake,1,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,8,validation
1,fake,7,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
0,real,0,validation
1,fake,7,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
1,fake,4,validation
1,fake,6,validation
1,fake,1,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,1,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,8,validation
1,fake,7,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,2,validation
1,fake,2,validation
0,real,0,validation
1,fake,7,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
1,fake,7,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,1,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,8,validation
1,fake,6,validation
0,real,0,validation
1,fake,1,validation
0,real,0,validation
1,fake,2,validation
1,fake,1,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,4,validation
1,fake,8,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,8,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,8,validation
0,real,0,validation
1,fake,6,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
1,fake,6,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,8,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
1,fake,6,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
1,fake,8,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
1,fake,4,validation
1,fake,1,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,8,validation
1,fake,7,validation
1,fake,3,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
1,fake,7,validation
0,real,0,validation
0,real,0,validation
1,fake,2,validation
1,fake,6,validation
1,fake,7,validation
0,real,0,validation
1,fake,6,validation
1,fake,4,validation
0,real,0,validation
1,fake,7,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,6,validation
1,fake,4,validation
1,fake,3,validation
0,real,0,validation
1,fake,7,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
0,real,0,validation
1,fake,6,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,8,validation
0,real,0,validation
1,fake,1,validation
1,fake,7,validation
1,fake,8,validation
1,fake,8,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,8,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
1,fake,4,validation
1,fake,4,validation
1,fake,1,validation
0,real,0,validation
0,real,0,validation
1,fake,1,validation
0,real,0,validation
1,fake,2,validation
1,fake,1,validation
1,fake,8,validation
1,fake,6,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,8,validation
0,real,0,validation
1,fake,3,validation
1,fake,7,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,6,validation
1,fake,2,validation
1,fake,2,validation
1,fake,6,validation
1,fake,4,validation
1,fake,4,validation
1,fake,8,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,7,validation
1,fake,3,validation
0,real,0,validation
1,fake,4,validation
1,fake,3,validation
1,fake,4,validation
0,real,0,validation
1,fake,6,validation
0,real,0,validation
1,fake,6,validation
1,fake,7,validation
1,fake,6,validation
1,fake,2,validation
0,real,0,validation
1,fake,4,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,4,validation
0,real,0,validation
1,fake,4,validation
1,fake,4,validation
0,real,0,validation
1,fake,6,validation
1,fake,7,validation
1,fake,2,validation
1,fake,8,validation
0,real,0,validation
1,fake,4,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,2,validation
1,fake,6,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
1,fake,3,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
1,fake,2,validation
1,fake,2,validation
0,real,0,validation
1,fake,2,validation
1,fake,4,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,6,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,2,validation
1,fake,4,validation
1,fake,1,validation
1,fake,7,validation
1,fake,1,validation
1,fake,3,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,1,validation
1,fake,7,validation
0,real,0,validation
1,fake,4,validation
1,fake,7,validation
1,fake,2,validation
1,fake,4,validation
1,fake,7,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
1,fake,3,validation
1,fake,1,validation
1,fake,6,validation
0,real,0,validation
1,fake,2,validation
1,fake,6,validation
1,fake,2,validation
1,fake,4,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,3,validation
1,fake,6,validation
0,real,0,validation
1,fake,3,validation
1,fake,8,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
1,fake,7,validation
0,real,0,validation
1,fake,6,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
1,fake,4,validation
0,real,0,validation
0,real,0,validation
1,fake,7,validation
1,fake,8,validation
1,fake,6,validation
0,real,0,validation
1,fake,8,validation
0,real,0,validation
1,fake,6,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
0,real,0,validation
0,real,0,validation
1,fake,8,validation
1,fake,7,validation
1,fake,7,validation
1,fake,8,validation
0,real,0,validation
1,fake,6,validation
1,fake,6,validation
1,fake,8,validation
1,fake,1,validation
1,fake,3,validation
0,real,0,validation
0,real,0,validation
1,fake,6,validation
1,fake,1,validation
1,fake,2,validation
0,real,0,validation
1,fake,3,validation
0,real,0,validation
1,fake,7,validation
1,fake,1,validation
0,real,0,validation
0,real,0,validation
1,fake,2,validation
0,real,0,validation
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
